SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
90,0.002,0.001,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0.004,0.001,0.002,0,0.001,0.001,0.001,0,0.001,0.002,0.003,0.001,0.001,0,0,0.001,0.001,0.002,0,0.001,0.002,0.002,0.001,0.002,0.001,0.003,0,0,0.001,0.001,0.001,0.003,0.001,0.001,0,0.004,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0,0.001,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0,0.001,0.001,0.002,0,0.002,0.002,129.316,328.544,366.664,0,81.628,17.891,0,0,1.905,0,52.164,17.956,0,0,424.637,61423.003,56249.465,637.489,18502.021,31.314,45.277,0,0,0,102.851,0,609.933,0.001,9.435,10.425,5.667,0.001,95.429,60.315,9.787,6910.138,376.608,571.857,5,0,0.001,5.125,7.871,3.128,31.944,30.434,0,30.823,140.972,212.965,33.844,8.526,8.075,7.861,0.001,4.795,1.281,14.567,557.915,1476.03,93.531,94.919,1.498,0.001,20.598,733.427,0,2.639,2.96,49.368,483.901,5456.105,1.953,0,2.779,0,12.476,0,3.392,36.67,503.817,50.563,51.691,49.758,1983.405,0.001,277.323,35.472,194.595,0,0,0,103279.555
91,357.021,548.585,0.513,2.411,2.061,13.327,460.458,10.916,15.121,80.212,242.882,1751.074,153.153,101.559,6202.909,56.232,39.411,45.327,85.517,144.35,144.679,22.254,246.789,227.939,430.865,56.343,16.534,94.132,34.567,168.556,30.593,255.713,317.496,94.466,195.221,280.285,92.19,274.927,64.756,627.684,114.696,26.905,30.891,33.533,61.358,286.376,235.293,241.76,92.53,548.675,119.969,124.471,64.593,8.462,78.443,0,48.561,153.264,0,18.258,4.48,45.092,61.147,120.833,89.671,303.669,502.356,22.938,77.397,19.815,133.53,18.19,229.757,171.913,11974.274,1555.801,742.803,542.649,9064.125,882.793,80.882,51.397,1295.257,1004.397,191.792,894.057,220.702,382.33,4384.533,972.403,58323.534,7456.143,9877.967,7796.269,5247.314,194.778,1258.446,639.829,7055.063,289.96,1533.171,245.085,2308.305,1149.976,2462.408,387.332,3974.188,4261.581,857.869,1405.617,1509.785,2322.06,1020.755,372.089,4600.554,1740.742,803.368,976.251,3296.239,550.273,1064.245,130.137,976.712,716.703,2219.603,519.113,1376.063,1199.553,336.963,777.137,180.809,2180.531,1056.898,563.299,103.784,364.34,75.782,151.698,181.775,310.174,65.032,124.175,367.371,565.848,963.056,5407.219,738.589,105.513,153.676,162.557,685.015,41.261,100.771,631.021,301.796,684.178,518.574,29.269,13246.242,2608.408,32348.258,13670.667,22703.157,0,0,0,607366.803
92,0.001,0.001,0,0,0,0,186.658,1.161,6.153,8.072,11.558,10972.499,385.696,0,4039.271,111.827,87.391,89.91,197.476,369.699,549.029,45.558,691.062,461.17,617.835,146.287,35.681,265.516,121.31,484.833,195.447,1026.219,405.822,294.682,371.021,734.683,157.779,652.273,155.656,1451.929,386.214,158.386,114.789,161.162,338.699,817.549,879.87,450.196,305.242,1881.735,372.983,282.597,274.057,5.94,46.952,2.594,54.352,270.575,1.573,106.699,83.929,161.492,295.795,178.221,360.275,683.957,2866.295,66.293,387.297,28.335,776.039,62.909,790.829,545.258,7906.598,6868.687,2396.084,1522.458,25206.191,1849.895,0,0,283.109,306.392,89.747,1100.907,872.96,315.812,9154.581,275.284,8495.283,13015.181,6029.818,47343.889,11881.827,1156.018,1154.759,715.338,2417.362,158.008,530.829,62.639,4962.142,1786.453,4331.101,243.972,9743.641,8372.087,5066.945,1636.213,1698.824,2053.049,2890.542,985.802,40397.185,3317.743,8088.583,3429.183,4892.011,1332.073,2605.68,0,331.548,576.787,1095.796,79.205,118.55,556.11,52.06,108.891,10.575,4228.253,263.35,350.596,317.763,122.077,68.033,392.81,700.062,89.811,51.401,308.672,388.999,642.008,1089.871,15760.348,725.584,125.952,87.975,97.434,967.294,0,58.357,394.764,942.157,4813.127,861.248,68.479,14179.024,8.922,5343.843,13679.274,31651.869,0,0,0,384878.616
93,3.776,6.922,0,0.001,0.001,0.001,322.896,1.83,3.233,0.001,8.094,161.914,8.067,0.001,6.219,0.002,0.004,0.001,0.002,0.003,0.001,0.001,0.726,0.005,1.158,0.003,0.002,0.001,0.001,0.002,0.001,0.004,10.516,0.003,0.82,0.005,1.912,0.005,0.664,1.163,0.8,0.001,0.002,0.002,0.002,0.007,0.974,0.614,0.001,0.558,0.002,0.002,0.002,0.002,0.002,0.001,0.003,0.005,0.001,0.001,0.002,0.003,0.612,13.725,0.006,1.212,0.507,0,0.002,0.003,0.004,0.001,0.759,1.714,532.711,576.853,400.363,1032.649,2121.629,10.896,1.172,0,41.243,0.001,0.002,446.703,4.548,20.998,717.402,94.562,6243.334,18092.387,83175.185,224.725,436.645,249.885,1254.915,45.214,622.982,103.11,222.56,2015.767,1473.349,1073.781,891.79,189.956,972.11,7146.033,924.186,1925.372,4388.341,1414.914,1354.156,75.512,2403.859,2467.727,759.477,530.347,762.671,1957.096,322.861,352.802,583.887,3614.588,971.934,127.681,85.959,880.832,43.165,123.18,31.145,1267.949,208.705,1399.602,357.77,21.432,23.966,262.586,235.198,76.568,32.445,26.956,186.791,733.068,3019.427,3717.309,96.253,34.714,67.299,10.152,23.301,0.001,75.987,4106.156,280.694,313.01,202.991,102.049,2558.084,2.885,16129.493,541.237,5814.832,0.001,0,0,201643.903
94,1573.389,1732.115,12.666,59.499,70.821,213.503,4378.749,186.031,123.243,401.002,396.749,10159.423,4220.675,246.267,9755.081,249.49,208.421,346.06,291.509,536.313,617.423,61.421,477.238,784.435,1706.199,226.719,227.135,194.613,94.18,307.322,268.378,834.614,590.6,1289.947,1673.011,2200.773,767.113,1349.142,310.429,808.634,419.323,113.897,196.53,228.792,194.111,637.047,513.203,418.285,151.493,1282.443,153.886,183.182,253.252,216.777,172.191,55.436,459.208,542.303,5.041,91.166,210.043,300.155,281.27,2918.602,410.28,988.821,954.872,42.721,188.088,99.053,407.553,70.177,1144.602,633.157,50924.568,5437.93,3326.541,4512.674,21066.957,1941.868,6393.25,751.068,2748.823,7030.667,2056.704,1759.491,772.64,353.988,11109.082,4709.894,17283.482,4533.694,11466.799,76669.799,78401.849,1052.684,835.672,200.162,118269.959,1853.582,2992.654,26612.071,2210.258,5212.335,3620.437,492.35,8811.065,9722.903,2644.354,2807.316,2640.727,37327.155,2134.196,170.941,7776.345,979.737,1067.687,341.53,1683.206,999.507,1405.086,117.314,1181.423,931.923,3411.478,521.836,314.663,1858.71,204.604,514.706,187.367,6640.446,1152.291,1188.932,356.904,308.901,143.168,366.294,389.114,374.214,127.407,302.622,1069.472,929.99,6683.577,10577.193,806.789,58.311,295.255,78.073,626.795,4460.451,219.465,402.502,2188.851,2505.745,8384.422,36.584,4204.578,481.393,3738.286,1326.434,16583.376,92661.49,0,0,351254.035
95,186.3,420.846,0,0,16.488,25.851,9308.411,1247.958,189.39,706.265,6552.482,1376.815,364.238,11.576,3175.617,9.999,8.078,7.884,11.85,33.821,40.001,2.473,64.785,17.623,37.071,5.498,0.001,9.386,1.844,23.803,4.707,16.578,37.595,47.113,24.794,7.83,4.554,109.784,14.196,84.726,1109.262,273.15,421.727,348.108,559.985,957.543,978.708,809.289,259.125,1894.369,315.705,276.976,310.723,0.001,0.001,2.958,19.702,220.857,0,119.585,56.791,100.605,308.846,966.916,1060.59,1881.207,542.763,149.945,335.45,82.213,984.135,69.606,952.763,707.194,6646.266,165.976,495.27,1269.643,2130.631,5484.4,714.226,1104.178,920.406,4758.939,204.618,2866.026,42.278,52.026,435.119,991.637,340.305,482.266,723.213,60182.987,91477.806,52061.72,4353.985,47.462,16200.049,201.741,464.996,9074.649,936.314,2523.206,491.964,48.562,1792.865,2119.836,550.264,601.843,785.594,22136.821,702.181,64.721,535.59,238.563,339.606,98.16,507.892,321.535,84.228,68.278,1782.409,238.937,1208.733,347.794,282.958,416.881,110.217,402.501,132.614,15070.578,598.125,1998.443,1569.808,229.513,9.401,39.28,1712.954,0.001,11.72,24.839,51.078,93.489,7408.54,11935.33,52.08,11.487,52.325,7.166,34.8,0.001,34.594,39.043,6675.064,1716.921,1084.271,78.067,25.701,15.257,11352.104,0,45565.73,2.002,0,0,491739.687
96,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0.002,0.001,0.001,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0.001,0.001,0,0.002,0.001,0,0,0.002,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0.001,0.001,0.002,0.001,0.001,0.001,0,0,0.001,0.001,0,0.001,0.001,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0.002,0,0.001,4165.839,882.953,6575.085,0.001,0,0.001,0,0,0,0,0,0.001,0.001,0,0,0.001,220.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,58.402,256.107,0,0,0,1145.499,0,0,0,103720.64
97,2768.792,1205.759,0,0,604.442,215.632,5102.804,17.661,68.462,270.676,1707.553,1033.555,95.166,60.653,545.343,71.66,62.542,278.004,65.888,105.409,26.752,11.002,79.422,313.558,633.221,62.496,26.817,2.32,3.646,27.453,12.411,64.432,50.915,91.136,299.909,268.949,184.58,138.222,67.828,307.489,16.958,28.606,65.956,40.617,55.614,149.903,48.989,46.617,12.199,235.328,43.738,50.493,82.667,2.231,0,45.319,32.006,52.348,0.886,21.079,91.584,135.847,87.075,890.034,171.766,317.093,213.045,12.452,1026.141,17.41,114.002,20.853,118.713,95.699,53125.313,2857.984,1256.218,1872.7,8770.687,1061.49,11.388,570.375,19320.993,2367.787,520.892,1581.281,710.538,1627.353,702.374,1110.392,1149.556,1138.951,1198.072,1921.081,12370.762,101.65,42967.871,435.082,75240.778,2449.109,2690.395,9948.254,3241.6,4819.04,4390.38,246.587,4407.696,3714.236,1129.687,822.081,1213.895,257.431,674.794,182.257,2170.074,417.367,364.225,709.615,4030.073,708.132,1686.179,75.937,97.659,621.619,10434.634,672.787,1482.178,1102.27,490.329,1234.634,824.351,17206.761,3437.987,10705.285,2528.859,440.498,149.86,258.239,299.856,186.238,1371.764,208.723,274.287,1160.569,1410.247,9824.08,664.784,51.101,195.061,58.446,731.057,14.399,113.121,470.29,7.126,803.145,1018.099,38.59,1459.173,5.028,1916.679,1851.156,4087.694,7122.656,0,0,406256.749
98,1096.441,617.229,1.407,6.607,22.592,151.43,439.857,80.51,211.897,444.511,218.442,2684.271,243.844,264.575,200.324,293.867,265.596,1004.725,177.81,521.683,131.55,54.898,396.296,1236.21,2760.049,341.961,125.425,65.589,81.861,182.642,149.652,350.68,44.385,471.577,1178.768,1136.017,711.333,860.07,241.198,1153.724,77.566,142.736,259.285,210.618,321.647,692.443,230.151,216.379,60.869,1140.368,209.447,339.15,399.94,7.422,0.001,167.775,122.648,252.149,2.948,95.13,471.739,488.17,300.513,3018.377,875.626,1299.859,283.156,57.201,103.724,123.083,602.682,98.846,534.705,435.662,8302.084,1825.321,995.346,964.836,13123.686,196.169,51.658,116.417,95.817,11648.01,109.348,4083.024,133.688,1787.924,0.001,2397.088,3199.163,611.874,794.026,3682.705,6427.471,5620.906,224007.981,238189.336,1003.819,217.2,2113.441,1959.921,286.01,1136.393,487.307,1234.038,1538.791,2765.962,589.145,449.48,1002.277,497.814,216.085,74.172,173.463,1408.206,116.76,417.633,818.647,706.68,325.465,98.235,100.637,2277.551,139.292,107.227,475.686,239.309,146.379,238.132,426.198,119.012,211.026,1026.849,545.238,114.415,164.238,284.191,529.396,121.211,264.001,105.509,280.596,248.152,292.339,509.53,146.084,47.219,105.755,0,300.406,0,201.275,246.658,57.288,172.197,343.935,64.188,3255.45,0,0,295.8,14539.346,0,0,0,0
99,4565.633,2067.074,2.464,11.573,6.088,5.369,3249.488,8.062,19.426,164.367,453.696,9226.915,2060.644,283.39,20137.628,153.679,122.339,636.113,488.944,332.778,261.934,72.599,1478.408,1070.346,2573.382,451.697,232.76,75.377,89.872,653.262,109.505,1795.746,1578.279,159.987,615.536,5577.545,797.051,2474.588,263.411,1093.099,69.674,129.495,106.081,111.125,182.699,1173.144,1391.274,1698.226,582.295,1501.619,177.417,442.814,170.267,1826.008,648.394,21.295,1799.97,585.545,3.972,191.813,105.94,222.947,287.93,1020.549,397.374,1574.19,1198.592,31.227,385.886,198.381,1027.84,120.332,780.375,1114.03,107094.353,19344.209,30181.814,25622.529,200795.655,431.453,174.008,654.131,9932.573,3337.145,458.999,6959.701,3343.177,10012.936,18692.625,8096.558,30718.662,17972.442,14298.393,24427.346,41150.034,206.332,15225.721,5479.765,256171.176,4694.366,6449.158,5378.858,22961.895,16521.003,16754.438,2868.18,18463.605,26803.054,20535.319,12321.032,11635.197,55892.357,5334.085,846.215,23679.941,5320.986,2294.809,2363.649,14100.597,2971.105,3903.171,4027.517,30936.13,3504.547,32604.347,10454.095,16795.108,10902.818,2188.287,8248.448,1467.895,87979.12,34563.263,13256.406,3030.138,12459.935,3988.436,1059.534,6294.351,1855.458,3367.549,1793.053,743.278,22275.98,2766.506,82260.399,8852.242,560.928,1261.901,1289.946,13305.299,770.841,2297.768,11927.864,21382.53,2648.829,2529.838,43.24,19411.995,1174.596,35286.459,1139.512,14452.088,12175.488,0,0,729233.58
100,508.397,431.339,0,0,0,1.344,40.467,2.753,0.73,8.613,35.623,584.654,57.364,20.226,315.466,19.758,23.548,32.8,77.633,75.755,58.729,6.173,98.106,98.968,137.081,8.387,2169.608,18.546,16.876,38.505,46.999,96.544,84.325,241.142,211.745,65.129,39.783,121.496,25.591,144.434,65.414,11.556,24.196,22.119,19.148,63.096,80.272,82.116,23.613,94.536,8.755,19.612,9.836,0.939,2.024,0,10.546,15.941,0.746,3.369,8.699,11.234,9.95,20.402,7407.501,114.11,108.775,1.996,44.131,10.991,42.885,7.897,24.706,18.651,6318.635,278.629,203.957,323.455,2389.453,1.46,0.871,431.153,3666.129,835.504,36.178,679.796,93.352,2587.691,395.969,158.037,3474.37,1270.641,122.823,1329.939,1159.633,5.823,53.761,166.93,2355.355,836.268,3260.092,3662.994,512.686,464.438,1019.605,95.501,472.101,553.142,808.09,126.142,338.159,1478.746,145.242,114.226,555.334,207.411,85.624,324.642,1442.885,401.287,1468.162,34.322,41.096,22.421,791.086,26.433,63.249,222.685,319.199,128.32,129.562,1902.75,282.196,106.887,44.05,84.303,153.5,186.288,157.209,216.37,42.903,91.276,141.017,312.248,408.098,562.406,245.971,37.432,203.166,42.481,304.918,10.772,78.598,222.264,14.994,44.886,124.309,32.481,458.348,0,114.647,59.54,509.947,3309.465,0,0,56485.68
101,1644.661,578.523,4.626,21.728,0,129.305,7380.614,499.482,192.481,1190.453,2116.531,2157.863,372.822,22.535,33908.195,45.956,55.366,108.006,174.589,177.235,131.045,14.71,222.811,211.219,371.951,31.711,3.669,40.601,22.932,77.218,108.608,218.976,183.867,529.419,473.18,150.267,91.111,272.17,61.409,337.496,140.681,26.286,49.809,50.968,38.716,137.344,176.72,177.893,52.045,225.639,25.043,49.921,24.662,1.221,5.263,0,22.846,37.496,0,8.772,30.691,31.857,27.046,56.831,58.563,256.937,276.92,7.135,97.67,38.099,113.51,15.968,61.306,52.892,5377.361,303.037,182.599,259.807,1985.23,23325.305,6625.567,4659.431,8033.909,465.442,113.411,2876.586,1181.576,3169.944,345.576,1730.435,3531.559,1445.562,11973.387,1199.091,1033.531,4.367,2067.488,149.319,474.128,746.74,2760.369,504.855,545.306,561.641,902.228,85.939,445.306,716.38,709.932,5197.212,389.671,3077.04,243.917,100.75,484.867,202.919,137.994,289.278,3790.221,451.002,1310.181,615.217,703.572,26.229,998.192,34.358,79.929,281.449,403.442,321.387,167.321,2654.52,364.328,140.864,41.185,99.017,144.874,163.552,138.469,194.875,38.022,78.349,1404.886,277.317,374.371,560.174,225.293,33.127,183.912,38.749,281.082,8.751,70.507,197.787,1.299,32.604,111.951,42.208,63.129,0.001,2117.242,4319.732,630.756,0,0,0,29050.305
102,148.671,0.001,0,0,0,25.558,510.91,282.597,31.2,102.349,745.63,1513.708,69.449,43.489,1686.311,93.906,63.888,57.163,102.501,198.041,230.303,29.341,381.74,235.203,2630.697,45.286,43.555,13.919,3.646,62.746,131.862,482.387,197.16,400.953,2232.104,793.252,535.697,624.57,67.836,414.714,206.337,48.061,69.483,69.312,111.234,440.831,472.637,364.282,124.435,889.016,191.448,120.408,156.937,0.001,0.001,0,44.525,727.117,1.772,110.174,35.457,63.061,273.101,574.933,740.713,1347.413,383.296,99.621,357.153,69.67,66.702,8.341,717.82,517.838,33432.877,571.436,1582.727,6414.471,13202.581,971.353,60.05,4.468,2487.645,0,0.001,126.611,0,123.447,2910.48,257.367,3975.828,17311.863,4695.012,2002.944,10889.843,0,1708.63,89.581,3576.514,175.71,1429.712,11996.146,1481.854,3553.839,2150.632,292.43,8780.863,14506.953,3514.499,2311.949,2478.647,39271.281,395.591,339.328,3068.762,545.921,850.584,317.828,630.973,365.102,777.213,45.002,917.2,140.316,1737.537,145.476,450.942,175.593,54.484,119.008,37.743,620.166,2.266,289.301,101.013,33.794,2.324,295.147,1477.245,0,2.317,20.464,224.951,229.75,2034.841,20147.886,63.605,3.785,8.622,0,249.434,0,15.785,24.379,2.376,3.137,29.542,77.188,349.22,45.252,3169.153,7.861,590.09,0,0,0,79857.767
103,180.61,206.642,0.14,0.656,1.122,133.269,1444.848,65.925,118.864,148.423,182.588,7758.947,831.841,88.865,6360.548,35.725,38.503,96.584,152.39,147.656,267.098,18.178,211.635,169.091,287.612,92.783,94.079,124.556,17.317,209.482,233.865,348.27,212.953,414.019,611.014,4489.154,275.196,729.039,197.092,380.513,239.321,19.85,24.743,29.61,140.957,483.542,391.123,356.437,148.136,839.821,181.5,167.635,124.818,1370.172,511.815,16.907,1406.365,660.558,4.392,35.572,54.926,98.223,82.626,1358.874,197.183,1317.544,1083.241,28.41,138.144,153.449,216.61,12.058,1161.72,445.249,18350.699,532.63,688.429,807.4,6831.961,876.887,775.707,94.113,264.795,259.782,100.265,459.134,265.597,278.726,10996.51,971.376,3543.51,5064.206,7046.062,4397.137,14555.487,611.328,8056.776,1467.623,14682.583,278.519,409.048,421.674,2213.917,1539.618,2333.191,326.286,6407.052,6188.773,8007.126,553.421,1147.798,13536.02,1201.382,129.739,6165.025,1229.18,395.014,389.802,2281.326,375.688,558.321,12.779,93.829,239.151,2489.545,513.451,1095.074,537.884,315.044,526.857,1096.146,15894.314,1523.456,257.918,138.816,209.362,230.323,261.448,710.639,1615.424,157.921,150.449,949.954,519.179,1093.248,2718.016,510.392,173.547,163.809,113.389,472.479,11.895,131.479,403.606,351.252,557.212,1363.098,31.881,162.384,157.826,3668.164,1974.029,7753.961,1620.541,0,0,131919.911
104,783.357,1033.668,0.379,1.779,27.379,100.166,804.311,65.926,60.181,174.454,48.023,3265.108,1762.735,362.675,5318.853,42.894,43.216,96.014,118.053,161.262,169.318,21.903,271.109,162.571,519.844,86.226,13.131,131.18,41.847,182.978,79.911,294.973,152.013,455.793,254.305,69.324,103.348,390.97,92.984,343.161,123.438,37.159,41.583,41.484,66.524,209.383,185.715,185.746,81.964,369.795,54.811,65.235,44.878,0,8.083,14.734,26.498,73.786,0.992,31.396,79.366,54.349,75.843,104.71,112.417,222.371,303.423,27.224,66.657,17.876,279.078,18.681,234.578,174.852,25945.858,3104.279,2279.062,1239.573,10483.523,470.04,499.683,88.388,2152.058,431.565,33.979,774.095,129.614,503.398,3910.142,980.731,6773.564,1539.097,4661.178,3411.387,10948.891,646.338,7938.244,2651.059,8475.16,397.498,917.828,647.628,2335.369,10849.671,3236.662,1031.239,5529.164,7129.557,3220.038,719.693,2328.976,9945.682,3580.697,191.071,8635.719,1365.056,640.291,594.971,1496.327,761.273,702.459,37.794,167.61,458.439,4676.556,982.952,1540.573,775.573,459.921,970.311,347.011,11539.896,2736.253,659.755,317.742,609.512,474.838,254.396,502.309,2115.037,195.911,139.783,953.599,934.445,1341.897,4695.186,1529.599,298.84,825.474,520.626,1852.832,25.082,169.393,713.194,273.987,1090.864,1062.129,43.214,159.112,78.822,4811.935,3515.506,7623.879,406.565,0,0,22011.218
105,7.278,2.964,1.844,8.661,5.923,708.72,3652.98,396.493,64.245,590.072,756.055,1748.647,1430.053,722.364,53744.734,261.318,134.944,133.127,156.439,374.223,226.954,113.281,395.205,588.753,468.356,122.437,73.056,125.178,117.249,369.108,359.352,622.791,513.565,561.812,1011.523,2400.107,247.854,908.591,220.575,652.545,741.046,74.846,66.599,97.682,132.282,364.321,470.257,241.104,50.536,773.773,138.473,84.683,113.769,767.303,271.487,6.375,758.777,393.502,1.932,67.676,32.223,58.189,176.984,747.536,608.032,1009.059,554.904,103.428,790.994,161.386,222.276,29.553,549.798,282.275,17615.46,330.409,225.107,786.194,3158.021,527.558,1398.411,1.624,370.383,58.819,487.927,288.466,5.258,335.311,2674.522,378.294,17973.117,2460.882,1299.274,101.496,2007.095,401.207,220.989,280.175,44354.653,89.302,403.512,3146.487,496.588,821.986,25792.242,544.789,21296.896,12700.934,10064.951,141.118,610.939,5643.389,896.312,1014.611,1318.456,417.452,514.642,691.624,2846.795,434.034,1130.184,85.852,1129.476,116.174,1556.188,70.283,621.306,208.699,470.587,131.76,64.966,1962.488,542.13,703.823,141.15,49.996,30.396,55.036,48.231,4.414,20.209,142.775,165.151,574.323,482.421,2110.216,33.018,1.032,35.246,1.931,77.355,0,22.944,139.527,414.342,225.735,123.069,42.069,47271.371,24.665,13928.531,3047.513,39979.941,2519.321,0,0,91121.308
106,0.001,0.001,0,0,0,0,47.028,3.412,0,2.966,21.227,370.106,50.313,2.985,467.644,59.616,19.128,32.188,40.112,93.903,33.366,0,111.923,123.065,76.995,16.536,10.924,3.025,2.377,46.025,170.938,149.627,207.594,500.385,160.775,12.614,99.809,229.659,47.279,102.568,79.246,22.383,7.809,37.393,31.318,155.47,161.363,101.792,6.363,203.306,13.572,7.597,21.773,0,0,1.906,3.631,75.293,0,69.208,17.338,3.163,32.275,81.291,189.041,168.461,197.616,0.773,707.793,24.608,246.578,0,165.289,80.127,8481.368,225.311,746.552,792.157,1988.845,18.095,31.053,0,104.022,2.01,0,193.17,2.096,38.903,52.591,31.945,1597.707,318.552,189.847,2090.335,2241.727,32.967,1548.326,0,1307.261,27.867,293.137,155.794,70.376,825.1,2943.919,694.368,4835.998,2278.496,112.182,4018.774,620.857,6.067,22.758,8.85,750.649,41.469,13.268,23.728,73.234,38.991,43.436,45.847,30.455,5.79,1137.779,34.491,24.501,28.622,21.861,50.921,12.952,44.201,39.886,23.003,11.975,4.722,1.515,10.128,12.821,0,0,2.669,20.953,72.317,24.27,397.543,3.95,0,2.811,0,5.608,0,6.861,2.649,44.917,8.183,55.034,50.325,32.892,3.278,383.343,258.834,5448.753,1.29,0,0,10351.827
107,523.6,195.344,0.651,3.058,5.228,57.38,9571.544,6.714,593.519,27.72,78.7,2992.577,1186.276,139.483,8522.601,80.848,64.906,86.672,140.897,232.616,192.5,29.801,325.407,279.388,692.186,98.792,15.056,133.927,43.268,150.945,104.494,318.44,487.668,715.651,297.815,320.207,106.852,627.933,120.042,440.352,208.512,45.511,56.858,62.861,95.679,617.352,248.061,1095.825,68.866,1978.498,274.973,653.915,127.445,4.295,58.63,11.251,75.009,618.055,2.274,24.399,1.895,46.694,70.332,284.374,217.515,719.065,4290.746,43.364,221.829,42.825,315.039,38.794,439.925,305.047,32410.922,5557.686,1359.501,3085.884,13883.889,936.851,1621.852,15.286,1084.022,332.266,16.221,367.072,0.001,397.252,14491.517,995.164,8193.757,23794.748,19326.915,14734.826,19754.76,558.877,6158.578,1752.609,6209.801,184.297,607.087,80.121,5095.166,2199.25,1272.34,307.966,14862.706,10448.373,4359.275,2010.386,2246.263,4313.599,1878.268,2018.713,12446.032,4139.351,2088.462,1953.133,2481.336,1972.509,795.903,124.48,272.348,1429.761,3385.258,547.171,567.804,1190.495,120.978,469.956,186.04,7010.59,1217.881,1007.056,637.344,314.316,61.109,161.922,238.079,153.236,102.564,265.165,808.354,472.619,1313.229,7777.953,971.427,189.402,376.085,117.023,451.033,14.368,204.199,491.305,568.374,615.832,916.385,49.504,30388.848,96.759,15187.218,8494.189,29308.976,1109.299,0,0,633133.837
108,0.002,0.001,0,0,7.09,2.085,372.575,22.195,7.918,13.355,113.365,434.864,342.373,171.748,2915.631,40.311,45.186,145.799,126.122,157.723,227.666,35.098,90.273,183.776,874.174,62.653,56.833,56.003,26.168,85.293,152.841,146.694,105.445,819.16,583.325,4842.281,243.83,407.5,64.1,118.66,33.196,20.906,31.276,56.115,18.145,167.366,71.77,62.251,47.759,562.245,127.777,102.636,82.808,1355.205,485.126,15.263,1344.293,494.69,2.313,26.155,40.509,159.905,137.535,1473.311,157.207,1270.573,813.162,27.857,114.665,149.614,160.826,23.131,835.733,170.931,39623.873,2000.279,1661.986,743.884,16668.837,47.534,41.884,182.687,959.997,1038.054,122.096,979.761,312.586,813.517,17639.368,1803.471,5197.263,19514.713,14337.573,20693.294,42184.726,89.942,291.214,5115.707,2196.523,443.092,586.625,1491.737,1760.664,2213.273,19012.485,945.472,12350.9,17105.529,27231.885,989.854,2859.902,23381.158,2872.147,750.241,3659.091,2135.47,493.91,601.547,3256.915,708.5,1236.992,1.835,42.944,837.883,12793.689,558.729,1506.558,2697.168,2504.876,1312.763,604.002,22804.195,6477.856,1763.31,385.865,466.189,1026.372,306.601,639.904,3732.867,535.241,440.629,498.735,730.578,2243.84,4983.635,517.769,493.985,251.747,225.354,374.604,48.02,154.492,1092.272,666.491,5830.195,2840.408,50.358,11874.947,52.49,9347.179,1582.327,13215.244,0,0,0,74525.234
109,0,0,0,0,0,1.986,0,0,1.078,0.707,0,1223.792,101.549,13.519,12.621,0,0.827,0.808,2.731,4.798,7.955,1.52,16.726,15.346,7.595,1.127,3.129,5.048,1.133,7.314,2.411,18.924,9.545,18.255,6.723,2.406,0.7,33.736,2.909,12.064,7.029,1.423,2.978,2.229,3.143,15.726,8.014,6.067,6.068,12.045,3.234,0.604,1.557,0,0,0,0,0.561,0,0.622,0,0,1.337,0.001,6.935,8.629,154.615,1.106,11.454,0,21.885,0.648,8.295,6.89,12.792,0,0,0,0.001,0,9.656,0.463,0,1.917,9.433,32.274,0,0,25.074,5.078,105.461,53.066,6.529,261.236,287.994,0,0,0,18.639,0.738,2.101,5.064,0,0,317.88,0,1008.743,69.804,3671.636,0,0,1721.127,0,0,0,0,0,0,0,0,47.458,0,1.98,0.552,0,0,0,0,0,0,0,919.442,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,42.093,12.679,5.248,23.993,55.802,0,0,0,317.213,0,0,0,1035899.692
