SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
85,159.7824908,42.54625543,0.133276044,0.497912101,6.358276708,7.137507475,5829.760852,25.7402877,17.35604365,18.34818197,37.66977911,2197.480604,1438.231274,88.39989059,425.0454954,0.890302751,1.714034706,5.842174255,2.891871288,7.518402745,0.785360104,8.89796E-05,4.339523984,7.196066875,13.6590735,10.81424121,0.000203516,2.756117094,6.29643561,4.170636124,17.82085666,8.930984182,9.151911786,18606.25468,316.7002189,6.366504803,39.37930434,16.57882209,3.091809369,8.111580497,9.621161585,1.046430604,0.000286602,0.000293381,0.000250599,4.070814497,1.895086787,3.323153492,5.673631872,7.130744046,4.272413073,0.000456253,0.000365733,0.00028319,0.000296361,8.61024E-05,1.129929393,0.988543624,0.000120887,1.058209589,0.000214724,1.001105597,3.977564367,1.011582497,0.000422478,6.086505208,2.138606299,6.89074E-05,0.000191401,0.000276571,4.127661196,9.31603E-05,7.072904178,7.546210607,87.10070061,18.23855495,9.397672723,5.44196554,32.61244363,418.5850646,83.00991129,81.52681845,333.4341044,35.76500566,2.046067226,25.47382169,129.8873027,78.97012608,2.130926081,1.036049959,6.253084578,7.481223983,3.048946311,115.6476396,49.21365775,17.33856339,0.00020393,0.000102849,103.4355097,11.72241639,11.60824472,3.494999361,1.027962373,1.401668541,11.33092957,1.219514974,22.60213951,1.136623283,4.268699039,1.213418209,2.128216784,15.36838302,2.341638904,3.841527958,1.200543734,2.739756915,0.759226772,3.6850254,71.58462992,2.802447367,25.40371261,1.390751937,5.77571035,11.47783587,6.469837811,0.000149611,4.236403538,1.846575225,1.304880355,2.564954187,2.953445757,26.97590564,13.37478251,6.165187065,0.766603713,2.880047918,0.907236405,0.000150339,0.791041039,0.000129926,0.907284012,1.348122545,4.038676307,6.782771702,17.36901715,58.1765708,10.83576634,0.00010972,2.837669801,0.85224419,1.781992627,9.78221E-05,5.905167451,1.686640413,9.006255723,2.315589152,9.412478345,47.05383083,461.4734809,9.015108496,788.1888226,43.38354799,7532.108543,6.117969365,0,0,9766.644515
86,0.000609533,0.000347029,1.30454E-05,4.87367E-05,47.2995187,61.47987181,11.86340531,40.31225425,5.365692152,398.1978717,5.977289165,8382.363309,427.9002724,17.86986231,0.001197259,4.357828764,69.6919615,13.34304642,15.09810397,5.724377826,2.306029394,39.19281872,221.9654341,0.000503049,52.00208102,40.4299721,0.000199206,44.06321636,98.6094313,391.853698,53.35365686,333.1373991,344.3851409,792.9697011,124.7999675,0.00062317,18.75221762,315.0175569,160.3790271,613.5786995,18.83480851,29.70380845,26.16233744,32.55567279,8.585274792,52.79138727,0.000463744,6.505584737,22.21390192,5.982619197,12.54537574,0.000446591,0.000357987,0.000277192,0.000290084,8.42789E-05,0.000331757,0.000871246,0.000118327,0.000208402,0.000210177,0.000392072,2.914810059,0.000297019,0.000413531,9.929018863,0.000523295,6.74481E-05,0.000187347,0.000270714,0.000706838,294.5351756,23.07706425,123.0793591,19526.96015,1154.098568,446.6454859,170.4548924,3901.351782,23644.273,1013.667298,3674.801069,29556.74536,453.0980163,244.3337355,14542.25892,10782.55342,4160.021336,26.07246559,140.9581841,128.5323871,515.3410884,736.4732439,23.04033116,11.03927808,9.98316E-05,0.000199611,1.006710074,0.000417306,90.02801366,542.6114567,10.26294639,216.3313116,288.1166298,86.71116302,39.3917053,302.6923216,501.7104385,1809.89871,305.2441407,163.5256619,608.736458,25.21252345,5.264240706,136.3137545,263.7038668,50.53405303,28.85587033,24.22124717,79.54981387,1324.845125,0.00013613,0.000113068,59.47812966,195.412711,58.57707685,41.46684822,98.50702693,43.42634867,50.21266979,20.95900738,841.9007984,88.62694348,234.1432753,107.3027027,3.758738872,15.09638959,44.14653687,11.61432512,8.902227368,126.1058714,31.66972691,291.5444486,175.4626132,46.00318061,204.8004358,47.72828732,12.88756444,12.96200977,2.502585991,40.98995769,9.57504E-05,9.248172143,71.8150495,6.29680064,92.92853016,53.23147856,46.07643606,348.236027,1507.171,79.16765194,9.231471643,2960.444811,8.55486E-05,0,0,12084
87,0.000605689,0.000344841,1.29631E-05,4.84294E-05,0.000123688,0.000138846,9.82383E-05,0.000100145,0.000177689,0.000209955,0.000198141,33.84764526,9.70781E-05,9.34589E-05,0.00118971,0.000173192,0.000417776,9.47065E-05,0.000187536,0.000324991,0.000152775,8.6546E-05,0.00021105,0.000499877,0.000738127,0.000573755,0.00019795,8.93579E-05,0.00010207,0.000202816,0.000305909,0.000482866,24.72650666,0.000386807,0.000868883,0.000619241,0.000414099,0.948632658,0.000300711,0.001183786,9.35802E-05,0.000101781,0.000278763,0.000285357,0.000243745,0.001187532,0.00046082,0.000215486,0.000110369,0.001683931,0.000312311,0.000443775,0.00035573,0.000275444,0.000288255,8.37475E-05,0.000329665,0.000865752,0.000117581,0.000207088,0.000208852,0.000389599,0.000580608,0.000295147,0.000410923,0.000690675,0.000519995,6.70228E-05,0.000186166,0.000269007,0.000702381,9.06124E-05,0.000573338,0.000489402,39502.4428,1172.909094,1102.971193,381.1051534,7369.083207,0.9978841,0.984629027,559.0442038,15035.86348,378.6794756,13.9307493,211.9819378,1404.479539,1440.442203,66.32463991,360.7544386,26.35796684,1261.582538,1881.424343,895.8931456,3296.885403,9.92021E-05,7.934344407,59.02136626,0.000414675,230.667324,683.1474745,1777.891801,531.9188589,740.2896771,223.4262805,109.1268206,671.5145459,1736.623486,197.909598,750.626964,257.7199924,5.979222362,61.49505959,13.45126215,344.4740721,672.4239818,126.2769728,74.07428327,44.69867467,199.892007,240.1706832,13.52714705,31.45936628,157.6082214,493.5421353,148.4296654,105.7604598,207.4462202,109.150488,102.2868977,53.14437024,2132.351129,224.1733767,626.0417471,357.9057646,10.27135363,38.82662872,19.00953837,33.08445678,25.27455224,157.9620738,9.178758624,12.76670858,36.75617446,51.67568043,517.2106309,41.27934344,34.1501342,34.04073003,8.289352095,104.8619223,9.51466E-05,22.97464165,161.5902937,152.6731276,260.1357425,146.4807349,45.79033437,5.687884665,19.29079723,132.656603,23.85047981,410.3769784,8.50092E-05,0,0,19185
88,499.5095571,211.7079587,1.29413E-05,4.83481E-05,0.00012348,0.000138613,3.922934295,11.9972376,1.774360611,115.2586345,0.000197808,658.9207139,62.99480412,41.98585869,0.001187712,76.94143542,122.3736351,150.3304669,253.6713865,178.4830425,351.5433409,38.0162769,388.7228138,312.4240441,1476.716638,655.7309669,85.86829932,167.7107438,233.3488281,559.8543075,886.6229704,1590.168583,736.7447812,779.901442,1469.04683,513.0361219,376.1951151,2102.226915,537.3966823,1711.043932,13.07922979,8.128811363,12.99234183,12.34494973,26.76697411,220.3006602,162.8359824,144.1325479,55.09190367,347.0824337,48.76130168,76.41871744,43.47898334,2.750039645,38.35911365,2.508205186,91.03771585,400.1524607,4.695341726,9.259448784,13.5429423,25.28424082,28.92004358,17.67816595,7.178764761,55.16153527,104.8668036,4.683718428,17.65498134,6.266683517,91.11701513,11.75982664,259.8669634,162.0118908,26339.39892,8139.279361,5823.966445,4408.11178,20473.01817,71.72700342,0.982975567,728.3077773,5346.178118,197.4558277,46.6889801,347.2131591,582.8914839,6781.813522,88.97407185,138.8267361,230.7293763,670.1401801,859.2859864,0.000198753,0.000199113,9.90355E-05,0.00019802,18.97496293,147.2660914,88.43451349,293.0749662,148.1916615,214.6062195,262.681363,98.02245074,33.15673776,259.3762231,329.9670868,100.8611156,226.223836,72.33250263,9.948636032,497.9556513,143.9852248,9217.567998,887.6698727,263.9253867,659.5853303,1061.527112,253.0737143,259.5013112,27.00886256,126.7478118,50.48105699,177.6998944,122.0309272,74.04512199,140.7548236,53.2165369,80.94492022,27.24452435,1071.941141,174.8362452,220.303148,94.53688002,49.40614337,35.23766203,13.13834966,17.66662038,39.10976954,85.45581454,15.70859141,20.58851276,54.57123457,567.4779318,959.3155091,100.8330379,31.96198765,39.49441497,34.75681446,96.89928121,1.899736851,32.11048536,85.16329804,0.000124932,85.44206355,64.99322395,45.71095228,1564.906365,0.000175076,1807.87586,860.2280401,2338.989556,8.48664E-05,0,0,417
89,45.72150747,12.74410629,1.27746E-05,4.77251E-05,0.000121889,0.000136827,12.58525994,9.86888E-05,0.000175105,1.034813883,7.808819032,138.3268666,108.1029665,9.20997E-05,692.6926752,0.000170673,0.0004117,9.33292E-05,2.771873332,0.000320264,0.752771652,8.52874E-05,3.119634192,0.000492608,0.000727393,0.000565411,0.000195071,1.761168164,5.029304619,7.995151857,3.014977361,4.756194918,25.34159346,4.763936419,8.562826171,38.1337799,3.061152707,6.543290422,0.000296338,0.00116657,3.688772917,2.006018108,0.915398391,2.812073299,2.402004497,41.91631446,12.71538237,8.494074297,1.087640999,30.26029187,6.142591779,0.000437321,4.378297791,27.14403044,1.892632047,8.25296E-05,3.248711322,19.884508,0.000115871,0.000204077,0.000205814,0.000383934,0.000572165,0.000290854,0.000404947,5.83408693,250.0496813,1.320962623,6.420304901,0.000265095,9.883852613,0.892946342,15.81789126,6.429982343,2645.137613,436.0153531,34.02915342,214.9054474,445.2194049,13.76721268,52.39674131,9.76798E-05,9.803628352,7.835643373,9.80583E-05,15.37353293,0.00011216,95.35385625,34819.57811,21.84521461,578.3865381,1095.338359,679.9216243,907.3872937,753.7599421,72.34196974,322.5191086,116.3260918,394.9279325,11.2359957,22.25488905,6.699949311,920.2768883,112.8545395,1452.378959,12.85802433,838.9985613,851.8684555,679.8825036,73.27325391,239.7179999,218.9960092,98.75680297,69.22393267,1011.489273,177.6974664,129.5346444,148.3488544,182.1241953,85.95712157,16.55771963,26.66085604,94.11281148,180.5550803,165.665235,25.81255087,18.94953354,47.788697,5.002937818,15.98039059,7.077231934,1054.151356,68.04297804,206.8277101,42.61802628,17.48342362,8.69591E-05,5.764028145,9.098602289,4.981399229,7.826727046,10.33745851,18.38768592,18.57520331,79.32421122,47.93669842,32.02392282,10.5167202,15.41288528,8.1688E-05,23.91268589,9.37629E-05,6.792159628,18.59151423,48.09559058,39.95107153,51.1241473,45.11756018,357.3632236,5.184616395,1079.261419,465.2514089,1365.733907,8.37729E-05,0,0,174637.0474
90,0.001199386,0.000682854,2.56695E-05,9.59E-05,0.000244926,0.000274943,0.000194532,0.000198307,0.000351859,0.000415752,0.000392358,0.000197133,0.000192234,0.000185067,0.002355864,0.000342955,0.00082728,0.000187538,0.000371359,0.000643547,0.000302526,0.000171378,0.000417922,0.000989857,0.00146164,0.00113615,0.00039198,0.000176947,0.00020212,0.000401616,0.000605762,0.000956172,0.00039233,0.000765956,0.001720562,0.001226221,0.00082,0.001315048,0.000595469,0.002344133,0.000185308,0.000201547,0.000552007,0.000565064,0.000482664,0.002351552,0.000912516,0.000426705,0.000218553,0.003334522,0.000618438,0.000878763,0.000704416,0.000545435,0.000570803,0.000165837,0.000652803,0.001714362,0.000232834,0.000410076,0.000413568,0.000771485,0.001149721,0.000584449,0.00081371,0.001367674,0.001029694,0.000132719,0.000368646,0.000532687,0.001390856,0.000179431,0.001135324,0.000969113,76.97490472,272.7601342,231.2817033,0.000209629,31.40885503,7.904146357,0.000194976,0.00019628,0.985080763,0.000196814,15.76335269,9.994543582,0.000225377,0.000197532,100.5543587,23284.99872,31235.02584,151.2961634,9460.860262,29.56771243,20.7349905,0.00019644,0.000392778,0.000198092,59.07593428,0.000173676,260.7784569,0.000224384,7.919698098,5.399482864,2.976079842,0.000234884,37.59701556,21.88987685,4.110917553,2757.769965,177.314083,282.1880036,2.255161411,0.000147979,0.00023123,2.638532818,4.386983439,2.365957468,12.76629606,13.49417559,0.000195714,22.76861401,114.5798057,120.9371397,18.69186815,5.763294868,4.079883769,4.445818116,0.000251325,2.470229587,0.711129062,8.992615262,378.4710296,770.649694,58.32228784,56.39557101,0.873775551,0.000289559,9.903252556,351.5918964,0.000174747,1.298400851,1.944763332,27.06093811,357.1646076,2769.735454,0.869676641,0.000211325,1.821915816,0.000164146,7.722523425,0.000188409,2.274835071,22.73987543,407.640758,27.87463882,38.27194907,45.33569573,887.240643,0.00034727,137.4522681,16.95389814,109.8451483,0.000168335,0,0,74726
91,428.9389998,459.5556328,0.519560057,1.9410483,2.478667322,15.30284265,198.8350294,22.07557512,20.47634353,97.82078129,585.3994521,1630.89038,152.7173075,109.561155,6003.048935,52.06010354,32.62718901,43.65135321,72.33867851,120.5195826,125.5214733,20.81209381,268.5503119,207.3757475,412.6894504,78.55869251,12.89342744,95.80123767,51.13562069,172.7352956,53.12500083,278.5422094,513.4053606,119.1638954,282.5412395,296.2479393,112.0241673,336.4597122,73.32025392,800.3566491,100.3293493,31.61445799,31.63396901,35.26599991,78.15286784,414.4247031,333.3312782,317.389734,110.5871341,741.4098553,158.2771078,187.8639661,90.84054858,9.199595583,82.74048268,0.00025174,50.63139918,215.6390733,0.000353441,24.79991019,4.181268793,47.81982697,72.55819403,45.34162504,54.54348395,370.7335551,774.1940709,34.24926663,67.14749945,16.17358766,190.9712824,20.88295515,260.8339328,183.8323838,12261.11026,2221.897474,805.990859,527.1858164,5999.592735,670.9157454,101.6146561,90.37886235,1152.329155,855.4491338,99.69866337,856.0497893,206.4123005,489.7620156,1786.032859,634.1248631,55712.21841,3044.055381,6012.577219,12663.4099,4133.796913,959.1975207,1935.756438,792.8719202,6948.176094,282.9778036,1127.621701,135.114404,3333.147535,1024.541684,2224.679334,278.1178463,2693.42959,2660.564413,619.8811046,964.9870116,1222.788758,1971.095969,791.8982463,378.8815999,3538.267751,1541.583935,770.2810915,1270.175471,2266.105658,419.7035804,1001.20138,165.3639112,1365.607539,700.1227427,2108.753332,603.6609269,1195.975274,1167.042704,269.6066006,688.6947991,172.7050503,2315.570677,1233.33574,505.9224731,111.3249583,372.3774965,76.0391633,150.9142452,150.3345624,255.782398,65.43199334,105.1094491,415.2666704,533.5525231,1222.775524,4721.855643,565.8679371,157.1828257,173.3018318,201.0054364,729.4289921,32.41487101,116.2533603,673.1330429,420.0512238,648.8230776,660.48002,45.87391927,12164.5461,2403.754769,27580.33331,11239.66662,22313.65654,0.000255532,0,0,357485
92,0.000624395,0.000355491,1.33634E-05,4.99251E-05,0.000127507,0.000143134,35.44530246,1.032380073,3.664381068,4.328778009,12.25073491,4494.011469,169.1288427,9.63452E-05,1719.047584,45.52759165,31.81510131,38.07624287,73.45809832,135.7370135,209.4670558,18.7359535,330.6929492,184.5053737,260.2333425,89.69436962,12.23612561,118.8317096,78.91707945,218.4928575,149.2519315,491.5719593,288.5798552,163.4679075,236.1360338,341.4784025,84.31060264,351.0376671,77.50277739,814.1354621,148.5642978,81.84106279,51.69312429,74.53482945,189.7112352,520.2733899,548.1434371,259.9074141,160.4266398,1118.176189,216.3937766,187.5649037,169.4883447,2.839739838,21.77851536,0.863339092,24.92070924,167.4102021,1.212123339,63.73451476,34.44605455,75.31292724,154.350277,29.4087418,96.36776066,367.1963864,1942.527427,43.5284184,147.7611442,10.17066714,488.0697534,31.7596775,394.8085581,256.4027625,3560.234788,4313.721495,1143.317025,650.4265611,7336.88135,618.2501956,0.000101504,0.000102183,110.7598602,114.7557621,20.51568981,463.5457948,359.0305224,177.9034763,1639.883493,78.94372734,3568.55882,2336.667583,1749.536751,33817.08345,4116.26811,2503.466751,781.1165664,389.8151685,1049.920234,67.81117659,171.686448,15.18572124,3150.930922,699.9078979,1720.735336,77.03603324,2903.934926,2298.503034,1610.060035,493.9724939,605.0523864,766.3761299,986.1328824,441.4228812,13662.81136,1292.063969,3410.481933,1962.010069,1478.963061,446.7872945,1077.975958,0.000139449,203.8516796,247.7755218,457.8134291,40.50363385,45.30981311,237.9229616,18.31744743,42.43554478,4.4420811,1974.536285,135.1419531,138.4715336,149.8896878,54.86805177,30.01930503,171.8473175,254.6069607,32.56890602,22.74309115,114.8985433,193.3653474,266.2109698,608.5257955,6052.195031,244.4603194,82.51129197,43.62793531,52.98122115,452.9498201,9.80851E-05,29.6052305,185.1837381,576.6602055,2007.209617,482.3758284,47.1983238,5293.578312,3.615739838,2003.598295,4945.784042,13791.23956,8.76346E-05,0,0,76759.77452
93,5.465725823,6.987012744,9.94379E-05,0.000371495,0.000948788,0.001065066,114.7843477,3.053085231,3.611811536,0.001610531,13.10993852,103.7191825,7.341428456,0.000716909,4.047165775,0.001328529,0.003204694,0.000726479,0.001438562,0.002492954,0.001171915,0.000663881,0.951391303,0.003834482,1.334303965,0.004401188,0.001518442,0.000685451,0.000782967,0.001555769,0.002346583,0.003703993,20.49260765,0.002967138,1.428524863,0.004750101,2.799011044,0.005094196,0.90472747,1.783431907,0.843048523,0.000780747,0.002138349,0.002188931,0.001869732,0.009109378,1.662477195,0.971446429,0.000846625,0.904524686,0.002395689,0.003404128,0.002728748,0.002112891,0.002211162,0.000642414,0.002528812,0.00664105,0.000901946,0.001588541,0.001602068,0.002988557,0.873150437,6.205707692,0.003152128,1.781561561,0.939947648,0.000514122,0.001428052,0.002063508,0.005387859,0.000695074,1.036430274,2.207092448,596.9593632,557.3630161,321.8745495,677.5526587,1098.824387,6.75731768,1.77400318,0.000760344,33.77401864,0.000762413,0.00076329,473.2012638,5.125907445,29.99678303,202.7706843,46.66113108,4808.031801,6017.565803,53451.83994,303.9785351,313.0276393,835.256688,1355.305623,38.45007921,572.0381431,79.50126956,115.9998103,1064.825297,1593.063525,729.2466028,565.7843869,95.44267376,476.1795606,3128.023884,524.8477626,963.1075875,2412.138349,959.1956128,718.2348714,53.45717254,1259.159029,1494.456757,497.304257,465.1292015,357.8286248,1023.763745,204.900365,309.8912262,553.0857117,2455.801062,708.6485572,109.6340986,56.77363097,1019.674951,25.23111637,89.26486498,26.57559462,982.4571576,178.8123467,1229.319363,398.0824525,15.09192953,16.16045669,175.550056,131.3314161,42.43151493,25.80847325,15.85577328,143.4551734,467.8917772,3113.717486,2220.591432,52.0064593,34.75203827,52.10050493,8.435621826,21.50640715,0.000729855,65.77271597,3012.522524,290.9694059,233.1285055,184.283225,134.345894,2220.688147,1.787104318,13157.586,343.6493422,4370.980083,0.000652092,0,0,118666.1781
94,1531.190467,1175.335595,10.38781749,38.80832482,69.00460153,198.5825393,1531.594794,304.7482308,135.1849285,396.1242812,774.576361,7664.433526,3409.075669,215.1963556,7647.123768,187.095532,139.7630349,269.9468528,199.7377497,362.7023338,433.8960962,46.52779798,420.6548791,578.0796985,1323.73948,256.0527009,143.4735865,160.4339872,112.8537659,255.1061692,377.5025748,736.4024554,773.582032,1318.055832,1961.301745,1884.173526,755.0498171,1337.408551,284.7052847,835.1902954,297.1104887,108.4042645,163.0215674,194.9040991,200.2683774,746.744205,588.9075887,444.8069571,146.6587655,1403.693355,164.4519325,223.9493161,288.4928048,190.8946252,147.116947,33.9801026,387.8243579,618.0440909,7.156219481,100.3069566,158.7875386,257.8382515,270.3475614,887.1068934,202.1436314,977.8439448,1191.99377,51.66865146,132.1779461,65.49015412,472.1335959,65.25825475,1052.544931,548.4220684,42237.54946,6290.632905,2923.747439,3551.152106,11295.05815,1195.416923,6506.028356,1069.789841,1980.87988,4850.381262,866.0078557,1364.61898,585.3245694,367.3044656,3665.51554,2487.88438,13372.99281,1499.27516,7553.181959,100873.9276,50029.83956,4199.116219,1041.220039,200.9142283,93214.86357,1465.269101,1782.871663,11883.75551,2585.20535,3761.525109,2649.470568,286.3580395,4837.003813,4916.880924,1547.739856,1561.120806,1732.409086,25665.51303,1341.136215,140.9914665,4844.476438,702.8019494,829.2199845,359.9328279,937.3235486,617.5058517,1070.713315,120.7482287,1337.997767,737.4040369,2625.329183,491.5358934,221.5236977,1464.771476,132.6031286,369.4698534,144.9669727,5711.942205,1089.182903,864.953733,310.0999458,255.7331785,116.3616038,295.1698395,260.6710593,249.963255,103.8362087,207.4912615,979.2238672,710.3071012,6873.770748,7481.693893,500.6833421,70.36300993,269.7034716,78.19753983,540.6293325,2838.418571,205.0802249,347.7895741,2467.715659,1924.796164,8649.930726,46.44472016,2718.812853,359.3398042,2581.736029,883.3645721,13580.06887,85200.01649,0,0,332108
95,84.48155093,133.0653123,2.61515E-05,9.77004E-05,7.485633337,11.20393317,1517.142259,952.6026217,96.80152969,325.0944897,5960.884792,483.9978496,137.0871158,4.71346016,1159.984737,3.493935589,2.524034941,2.865853438,3.783315787,10.6579643,13.09887979,0.873040421,26.60840553,6.051729121,13.40186799,2.893529319,0.000399339,3.605428574,1.029707921,9.206854567,3.085444273,6.815739005,22.9457626,22.43149737,13.54408906,3.123820462,2.088716759,50.71103415,6.066827972,40.77617339,366.2352552,121.1416002,163.0060615,138.1815446,269.2121413,523.0166109,523.3209397,401.0138475,116.8910722,966.1747378,157.208709,157.784927,164.9345885,0.000555675,0.00058152,0.844810402,7.753254754,117.2857006,0.000237205,61.30990116,20.00534298,40.26977835,138.324337,136.9451841,243.4917989,866.8530289,315.7155111,84.50394407,109.8459633,25.32839098,531.2416821,30.16107658,408.2516618,285.4297096,2568.656343,89.46707773,202.8362835,465.5582285,532.2944097,1573.206415,338.6777327,732.8501535,309.0633248,1529.84143,40.14682438,1035.765289,14.92422493,25.1544528,66.89928662,244.0779818,122.6938121,74.31427629,297.2887398,36896.50775,27200.41083,96768.75024,2527.846793,22.1987666,6040.712347,74.31169813,129.0831594,1888.260028,510.3057591,848.4793952,167.7598862,13.16096347,458.6195337,499.5200018,150.0743293,155.9498898,240.1496567,7092.465406,205.6102613,24.87430654,155.475077,79.74144519,122.9016474,48.20393711,131.7894247,92.56356237,29.90785424,32.74649828,940.6201861,88.09777982,433.4393361,152.6513064,92.82271723,153.0829084,33.2848588,134.6304934,47.81027102,6040.507134,263.4438321,677.4611549,635.5565628,88.53858571,3.560417731,14.74942092,534.7107995,0.000254942,4.450912538,7.935707936,21.7923257,33.27244016,3550.38656,3933.877704,15.06026522,6.458722342,22.27188108,3.344500771,13.98673623,0.000191947,15.06302912,15.71999205,3506.640834,614.5467959,521.2360978,46.18197162,8.470933508,5.30689503,3653.1931,0.000123373,17076.9546,0.857537912,0,0,297047
96,0.000611773,0.000348305,1.30933E-05,4.89159E-05,0.00012493,0.000140241,9.92251E-05,0.000101151,0.000179474,0.000212064,0.000200131,0.000100552,9.80532E-05,9.43976E-05,0.00120166,0.000174932,0.000421972,9.56578E-05,0.00018942,0.000328255,0.00015431,8.74153E-05,0.00021317,0.000504898,0.000745542,0.000579518,0.000199938,9.02555E-05,0.000103096,0.000204853,0.000308982,0.000487717,0.000200116,0.000390693,0.000877611,0.000625461,0.000418259,0.000670769,0.000303732,0.001195677,9.45202E-05,0.000102803,0.000281563,0.000288224,0.000246194,0.001199461,0.000465449,0.00021765,0.000111478,0.001700846,0.000315448,0.000448232,0.000359303,0.000278211,0.000291151,8.45887E-05,0.000332977,0.000874448,0.000118762,0.000209168,0.000210949,0.000393513,0.00058644,0.000298111,0.000415051,0.000697612,0.000525218,6.76961E-05,0.000188036,0.000271709,0.000709436,9.15226E-05,0.000579097,0.000494317,0.001006714,0.0001054,0.000102583,0.000106926,0.00058254,0.000100791,9.9452E-05,0.000100117,0.000100482,0.000100389,0.000100505,9.26889E-05,0.000114958,0.000100756,0.000104673,0.000203622,0.000307164,9.18713E-05,0.000785648,0.000201087,0.000201451,10364.53737,686.1711264,4116.41313,0.00041884,8.85872E-05,0.000190057,0.000114452,0.000100989,0.000137703,0.000101198,0.000119808,0.000302802,0.000223305,6.98943E-05,0.000119209,0.000313583,94.61543516,0.000115024,7.54799E-05,0.000117944,8.97197E-05,7.4588E-05,0.000120675,8.68224E-05,9.17727E-05,9.98285E-05,0.00013663,0.000113483,6.63297E-05,9.08014E-05,0.000146981,0.000138731,9.07056E-05,0.000128194,0.000125993,7.25381E-05,0.00010193,0.00020216,0.000121136,7.53127E-05,9.43139E-05,8.91287E-05,0.000147696,7.77135E-05,0.000127642,8.91334E-05,0.000132442,9.91919E-05,9.51933E-05,0.000100375,0.0003008,8.87106E-05,0.000107791,9.29261E-05,8.37262E-05,8.75333E-05,9.61024E-05,0.000116027,8.28495E-05,0.000126399,0.000113744,0.000102745,46.24501363,98.00466513,0.000177132,0.000155801,6.17694E-05,561.9590134,8.58631E-05,0,0,170526
97,2533.755716,769.355709,1.30429E-05,4.87275E-05,553.79787,188.5958754,1678.355489,27.20564348,70.61560131,251.428982,3134.75402,733.2058769,72.28002887,49.83811639,401.9930147,50.53258631,39.43727061,203.9195573,42.45193965,67.03341547,17.67810004,7.837086489,65.82823092,217.2849697,461.9650947,66.37017023,15.92847635,1.798159682,4.107951974,21.42917643,16.41545758,53.45755052,62.70997718,87.56588803,330.6098592,216.5193062,170.8371162,128.8440018,58.49581395,298.6370912,11.29875534,25.60190558,51.44576063,32.53613699,53.95439025,165.2307337,52.86162783,46.61502988,11.10485774,242.2084693,43.95179387,58.04664172,88.55153335,1.84763683,0.00029003,26.12153686,25.41801133,56.09993935,1.183048199,21.8086343,65.10379229,109.7314392,78.69956053,254.3834444,79.57875038,294.8623997,250.0809397,14.16143482,678.0896431,10.82380136,124.1865795,18.23403514,102.6517399,77.94601107,41433.73797,3108.864275,1038.229501,1385.750136,4421.824991,614.4645573,10.89759422,763.9433017,13092.48282,1536.04281,206.2428844,1153.226541,506.1600203,1587.816957,217.9247345,551.5397567,836.38988,354.173029,634.6809567,2376.738884,7423.017759,381.2847209,50342.17984,410.6603025,56556.1064,1820.517548,1507.165675,4177.372093,3565.272931,3270.193324,3021.213719,134.8613277,2275.311608,1766.218702,621.7525785,429.8737526,748.8408971,166.4435059,398.7411191,141.3558197,1271.238673,281.5290281,265.9967871,703.2292837,2110.310898,411.3870099,1208.245845,73.49626741,104.0028112,462.5204921,7550.916092,595.9094307,981.1971234,816.8217423,298.8191324,833.3732314,599.748196,13917.68327,3055.795632,7323.441924,2066.125533,342.9202831,114.5333673,195.6794288,188.8907503,116.9786526,1051.276147,134.5709733,236.1559034,833.527408,1363.837235,6534.353785,387.9401738,57.98311044,167.548687,55.04651578,592.9344309,8.615910628,99.39911425,382.1161098,7.554736734,580.1273247,987.6672293,46.06883365,857.0694206,3.529009271,1244.715511,1159.254324,3524.314388,6158.339179,0,0,370460
