SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061.737,0,0,598611.659,0,0,0,0,50.605,0,0,0,2617.399,0.001,2851.047,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.015,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29900.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.981,0,0,0,351.289,2451129.22,0,0,0,0,0.001,0.001,0.001,554.742,0.002,1370.09,0.001,174.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.806,0,0,0,0,0,0,0,0,0,0,40.45,300.602,0,0,0,0,0,0,63.234,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.589,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.969,0,0,560.002,0,170.054,75436.632,0,0,0,0,0,0,49.08,0,62.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.708,0,0,0,0,0,0,0,0,40.304,0,0,0,0,0,0,0,0.006,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.64,359.704,0,0,0,1090.426,0,0,0,0,0,0,0,0,0,0,5.802,0,0,93.053,0,958.279,281.851,177231.301,0,0,0,0,0,81.433,0.001,97.438,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,4.074,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.284,32.869,0,0,0,59.32,0,67.969,0,0,0,0,0,0,0,0.01,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,296.472,0,0.001,0,0,0,0.001,343476.351,0,0.001,0.001,0.001,195.015,0.001,669.108,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0.001,0.001,137.903,0,0,0,0,0,0,0,0.02,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383785.745,0.001,0.001,0.001,1837.514,0.001,635.503,0.001,669.916,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.081,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.509,0,0,0,0,0,0,0,0,247731.821,0,0,1311.113,11806.132,295.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.891,0,0,0,0,0,0,0,0.002,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.854,202.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462689.588,2257.399,2447.762,0,4216.649,0,0,0,0,0,0,0,0,0,252.331,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.687,0,0,0,0,0,0,0,0.002,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.308,230.568,0,0,0,0,0,0,0,0,0,0,0,0,261.378,0,0,0,0,0,0,0,0,0,0,0,0,0,62615.024,194.752,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.395,0,0,0,0,0,0,0,0.003,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.859,0,0,0,3432.136,0,0,0,0,0,0,0,0,0,36128.974,0,274.43,45006.793,0.005,0,0,0,0,0,0,0,209.323,0,0,0,116.388,0,866634.871,0.001,20684.078,0.001,0.001,0,0.001,0.001,8926.381,0.001,0,0,0.001,0.001,0,0,0.001,689.629,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,6383.962,0,0.001,0,0,0,0.001,0.001,135.349,0,0,0,0,0,0,0,0.027,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,275.735,0,0,0,0,0,0,0,0,0,0,0,0,143251.922,0.001,0,0.001,0,0,0,0,0,0.001,0,0,3526.949,393.868,0,13573.606,498091.837,3015.849,0,0.001,0,0,310.842,1523.203,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,102.167,0,0,0,0,0,0,0,0.005,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543.821,0,1561.385,4221.48,454337.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.896,0,0,0,0,0,0,0,0.002,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.511,0,220.533,247461.857,453.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.895,0,0,0,0,0,0,0,0.002,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.017,2447.456,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,45.012,0,0,0,0,0,1162.763,0.001,289.584,0.001,213266.927,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,10.18,0,0.001,0,0,0,2980.33,0.001,137.411,0,0,0,0,0,0,0,0.007,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23936.606,0,14078.842,0,0.001,953263.581,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.028,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.348,248.551,0,0,0,0,19701.871,460.192,0,8792.454,7748.788,2276.745,0,0,0,63620.604,6895.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.264,52.641,0,0,0,0,40.169,138.351,0,190.825,775.532,1.764,0,0,0,2.764,35641.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.99,0,0,10948.606,1319.028,333.382,682.595,0.001,0,82.658,0,661120.603,0,0,581.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,603.87,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.124,0,37.819,30.78,0,0,0,0,0,109633.054,0,124.498,0,3218.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.736,0,20.711,0,0.001,0,0,0,0,0,85909.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.458,0,0,0,0,0,184.179,261.871,6.145,0,0,0,0,0,0,0,0,66152.828,0,0,0,0,0,25.142,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041.546,0,10.173,0,2.257,0,0,0,0,0,0,0,0,0,304180.177,0,622.187,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.326,0,7.587,23148.546,0,0,0,0,0,21523.337,0,82.178,0,45761.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
121,0,0,0,0,0,0,723.942,0,0,0,0,0,0,0,1.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.89,0,0,0,0,0,0,645.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.096,0,0,0,0,0,33.428,233.336,9.355,0,0,0,0,0,0,0,0,0,0,0,145802.947,0,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.021,1193.883,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.629,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,53139.808,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.254,184.744,0,0,0,0,0,0,0,0,0,49.382,0,0,0,0,0,0,0,0.013,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.087,0,75.708,0,0,0,0,35.345,0,0,3835.199,0,46696.776,0,0,0,0,0,0,0,0,0,0,0,0,0,166767.372,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0,1798.582,0,0,0,0,0,0,30823.697,5582.868,6.234,0,0,0,9.305,0,0,0,0,25.309,0,0,0,0,0,0,0,0.007,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.255,0,40.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118451.481,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.307,0,0,0,0,0,0,0,0.009,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805108.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.053,157792.028,0,0,248.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.303,0,0,0,0,0,42.508,0.001,156.6,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,173600.337,0.003,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891,0,0,0,0,0,20.052,0,6.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.842,0,0,263231.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.772,0,23.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.182,0,0,0.001,107313.062,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.595,0,0,0,0,0,3.589,0,1.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.54,0,0,0,0,152546.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.671,0,0,0,0,0,9.623,0,1.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.83,0,0,0,0,0,53360.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154,0,0,0,0,0,135.478,0,502.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.417,0,0,0,0,3000.88,0,1224492.795,0,0,0,0,0,0,0,0,0,0,0,0,0,88.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.721,0,0,0,0,0,0,0,36.43,0.001,25.903,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,807.23,0,0,17.709,0,608.467,0.001,0,296201.348,204.769,0,764.941,0,0,0,0,0,0,0,0,0,809.255,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.02,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.352,0,19.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.621,0.001,0,5725.074,0.001,0,0.002,0,2144.195,167445.736,4569.948,2200.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.006,0,0
