SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
141,1.20097E-08,8.00902E-09,1.40896E-09,5.26379E-09,6.67279E-09,6.67188E-09,2.00127E-08,4.00326E-09,8.00571E-09,8.00278E-09,2.00132E-08,6.66973E-09,6.67008E-09,6.67237E-09,87.05951005,1.37938E-09,3.45073E-09,6.9026E-10,1.38061E-09,2.75993E-09,1.37982E-09,6.90265E-10,1.38042E-09,3.45002E-09,3.45079E-09,2.00124E-08,2.0016E-08,5.00454E-09,5.00229E-09,1.00046E-08,7.50852E-09,1.25038E-08,2.00107E-08,2.00116E-08,1.15829E-08,4.21376E-09,4.21536E-09,1.4004E-08,6.00924E-09,2.00246E-08,2.22415E-09,2.22382E-09,4.4457E-09,6.66529E-09,4.44775E-09,1.20096E-08,5.00175E-09,2.00111E-09,9.99122E-10,1.21498E-08,2.14128E-09,2.85852E-09,2.85981E-09,3.00257E-09,3.00173E-09,1.00071E-09,3.00221E-09,9.00821E-09,9.97771E-10,2.86688E-09,2.87131E-09,5.72065E-09,8.55654E-09,4.28708E-09,5.71989E-09,1.00067E-08,9.10339E-09,1.81214E-09,1.82193E-09,7.27599E-09,1.74957E-08,2.51028E-09,9.09255E-09,1.09167E-08,2.0012E-08,2.1198E-08,2.04529E-08,2.13576E-08,626.4143341,2.00139E-08,1.99959E-08,2.00195E-08,2.00146E-08,2.00112E-08,2.00058E-08,1.00059E-08,1.00084E-08,2.00143E-08,4.00241E-09,2.00174E-08,1.20077E-08,6.67156E-09,3.73559E-08,2.00133E-08,2.00138E-08,2.00129E-08,1.33436E-08,6.67218E-09,417.6673611,0.000100143,20.03338882,14.00728456,2.00131E-08,0.00010008,0.000100091,0.000100041,34.02177517,0.000200168,2.001751663,125.1026958,0.000300244,2.00131E-08,2.5019E-09,2.50191E-09,2.50163E-09,2.50181E-09,2.50016E-09,2.5015E-09,2.50222E-09,2.50175E-09,2.00128E-08,0.00010009,0.00010009,0.000100068,2.85753E-09,2.86586E-09,2.85698E-09,2.85553E-09,2.86667E-09,2.85669E-09,2.85636E-09,2.00133E-08,2.00169E-08,6.66987E-09,6.671E-09,6.67118E-09,15.01119582,0.000100064,0.00010006,0.000100044,18994.34168,0.000100133,0.00010007,2.001957188,7.002548915,523.3424345,0.000100036,0.000100054,0.00010006,0.000100059,0.000100183,0.000100075,0.000100054,107.0595925,0.000100111,0.000100043,0.000100055,4.41854E-05,5.00321E-08,1.00045E-08,6.67041E-09,6.67122E-09,2.66833E-08,1.00577E-08,2.00118E-08,2.00127E-08
142,1.99989E-08,1.33369E-08,2.34624E-09,8.76543E-09,1.11117E-08,1.11102E-08,3.33258E-08,6.66635E-09,1.33314E-08,1.33265E-08,3.33266E-08,1.11066E-08,1.11072E-08,1.1111E-08,241.4350278,2.29698E-09,5.74625E-09,1.14944E-09,2.29904E-09,4.59592E-09,2.29771E-09,1.14945E-09,2.29871E-09,5.74507E-09,5.74635E-09,3.33253E-08,3.33312E-08,8.33371E-09,8.32997E-09,1.666E-08,1.25034E-08,2.08217E-08,3.33224E-08,3.3324E-08,1.92882E-08,7.01689E-09,7.01954E-09,2.33198E-08,1.00068E-08,3.33455E-08,3.70373E-09,3.70317E-09,7.40312E-09,1.10992E-08,7.40652E-09,1.99988E-08,8.32906E-09,3.33231E-09,1.66377E-09,2.02322E-08,3.56573E-09,4.7601E-09,4.76224E-09,4.99997E-09,4.99857E-09,1.66641E-09,4.99937E-09,1.50007E-08,1.66152E-09,4.77402E-09,4.78139E-09,9.52621E-09,1.42486E-08,7.13898E-09,9.52494E-09,1.66634E-08,1.51592E-08,3.01762E-09,3.03393E-09,1.21162E-08,2.91344E-08,4.18019E-09,1.51412E-08,1.81789E-08,3.33247E-08,0.0001059,3.40588E-08,3.55653E-08,1599.199414,3.33278E-08,3.32978E-08,3.33371E-08,3.3329E-08,3.33233E-08,3.33143E-08,1.66621E-08,1.66663E-08,3.33284E-08,6.66493E-09,3.33336E-08,1.99956E-08,1.11097E-08,6.22062E-08,3.33268E-08,3.33277E-08,3.33261E-08,2.22201E-08,1.11107E-08,52.10156612,9.95291E-05,149.328122,9.94383E-05,3.33265E-08,9.99967E-05,0.000100007,9.99575E-05,2.999016189,0.000200001,1.000039214,70.99893457,0.000299993,3.33264E-08,4.16624E-09,4.16626E-09,4.16579E-09,4.16609E-09,4.16335E-09,4.16557E-09,4.16678E-09,4.166E-09,3.33259E-08,9.99983E-05,9.99987E-05,9.99762E-05,4.75844E-09,4.77231E-09,4.75753E-09,4.75512E-09,4.77367E-09,4.75704E-09,4.75649E-09,3.33267E-08,3.33328E-08,9.99515E-05,9.99684E-05,9.99711E-05,9.99402E-05,9.99294E-05,9.99256E-05,9.99094E-05,9.98675E-05,17275.93122,9.99478E-05,9.99757E-05,146.2036114,4075.377617,9.99576E-05,9.99761E-05,9.99815E-05,9.99811E-05,0.000100105,9.99963E-05,9.99756E-05,290.9339646,0.000100033,9.9965E-05,9.99762E-05,4.41508E-05,8.3315E-08,1.66598E-08,1.11078E-08,1.11091E-08,4.44338E-08,1.67484E-08,3.33242E-08,3.33257E-08
143,2.00098E-08,1.33441E-08,2.34751E-09,8.77018E-09,1.11178E-08,1.11162E-08,3.33439E-08,6.66996E-09,1.33386E-08,1.33337E-08,3.33446E-08,1.11127E-08,1.11132E-08,1.11171E-08,75.17684713,2.29823E-09,5.74937E-09,1.15006E-09,2.30028E-09,4.59841E-09,2.29896E-09,1.15007E-09,2.29996E-09,5.74818E-09,5.74947E-09,3.33433E-08,3.33492E-08,8.33823E-09,8.33448E-09,1.6669E-08,1.25102E-08,2.08329E-08,3.33405E-08,3.3342E-08,1.92986E-08,7.02069E-09,7.02334E-09,2.33324E-08,1.00122E-08,3.33636E-08,3.70574E-09,3.70518E-09,7.40713E-09,1.11053E-08,7.41054E-09,2.00097E-08,8.33358E-09,3.33412E-09,1.66467E-09,2.02432E-08,3.56766E-09,4.76268E-09,4.76482E-09,5.00268E-09,5.00128E-09,1.66731E-09,5.00207E-09,1.50089E-08,1.66242E-09,4.77661E-09,4.78398E-09,9.53137E-09,1.42563E-08,7.14285E-09,9.5301E-09,1.66724E-08,1.51675E-08,3.01926E-09,3.03557E-09,1.21228E-08,2.91501E-08,4.18245E-09,1.51494E-08,1.81887E-08,3.33427E-08,0.000105958,3.40772E-08,3.55845E-08,114.4970378,3.33459E-08,3.33158E-08,3.33552E-08,3.3347E-08,3.33414E-08,3.33323E-08,1.66711E-08,1.66754E-08,3.33465E-08,6.66854E-09,3.33517E-08,2.00065E-08,1.11157E-08,6.22399E-08,3.33448E-08,3.33457E-08,3.33441E-08,2.22322E-08,1.11167E-08,9.83748E-05,9.95831E-05,0.000199203,9.94922E-05,3.33446E-08,0.000100051,0.000100062,0.000100012,31.00475625,0.000200109,1.000580999,0.000100053,0.000300156,3.33444E-08,4.1685E-09,4.16852E-09,4.16805E-09,4.16835E-09,4.1656E-09,4.16783E-09,4.16904E-09,4.16825E-09,3.3344E-08,0.000100052,0.000100053,0.00010003,4.76102E-09,4.7749E-09,4.7601E-09,4.75769E-09,4.77625E-09,4.75962E-09,4.75907E-09,3.33447E-08,3.33508E-08,0.000100006,0.000100023,0.000100025,10.9993772,9.99836E-05,9.99797E-05,9.99636E-05,9.99216E-05,0.000100065,35753.6869,0.00010003,0,806.3136838,0.000100012,0.00010003,0.000100036,0.000100035,0.000100159,0.00010005,0.00010003,0.000100031,0.000100087,0.000100019,0.00010003,4.41747E-05,8.33602E-08,1.66688E-08,1.11138E-08,1.11151E-08,4.44578E-08,1.67575E-08,3.33422E-08,3.33437E-08
144,2.00032E-08,1.33397E-08,2.34673E-09,8.76727E-09,1.11141E-08,1.11126E-08,3.33328E-08,6.66776E-09,1.33342E-08,1.33293E-08,3.33336E-08,1.1109E-08,1.11096E-08,1.11134E-08,193.3893323,2.29747E-09,5.74746E-09,1.14968E-09,2.29952E-09,4.59689E-09,2.2982E-09,1.14969E-09,2.2992E-09,5.74628E-09,5.74756E-09,3.33323E-08,3.33382E-08,8.33547E-09,8.33173E-09,1.66635E-08,1.25061E-08,2.0826E-08,3.33294E-08,3.3331E-08,1.92922E-08,7.01836E-09,7.02102E-09,2.33247E-08,1.00089E-08,3.33526E-08,3.70451E-09,3.70395E-09,7.40468E-09,1.11016E-08,7.40808E-09,2.0003E-08,8.33082E-09,3.33302E-09,1.66412E-09,2.02365E-08,3.56648E-09,4.76111E-09,4.76324E-09,5.00102E-09,4.99963E-09,1.66676E-09,5.00042E-09,1.50039E-08,1.66187E-09,4.77503E-09,4.7824E-09,9.52821E-09,1.42516E-08,7.14049E-09,9.52694E-09,1.66669E-08,1.51624E-08,3.01826E-09,3.03457E-09,1.21188E-08,2.91405E-08,4.18107E-09,1.51444E-08,1.81827E-08,3.33317E-08,84.73822634,3.40659E-08,3.55728E-08,648.2789756,3.33348E-08,3.33048E-08,3.33441E-08,3.3336E-08,3.33303E-08,3.33213E-08,1.66656E-08,1.66699E-08,3.33354E-08,6.66634E-09,3.33406E-08,1.99998E-08,1.1112E-08,6.22193E-08,3.33338E-08,3.33347E-08,3.33331E-08,2.22248E-08,1.11131E-08,5.899533016,9.95501E-05,73.68410921,9.94593E-05,3.33335E-08,0.000100018,0.000100028,9.99786E-05,8.998543915,0.000200043,1.000249876,0,0.000300056,3.33334E-08,4.16712E-09,4.16714E-09,4.16667E-09,4.16697E-09,4.16422E-09,4.16645E-09,4.16766E-09,4.16687E-09,3.33329E-08,0.000100019,0.00010002,2796.922832,4.75945E-09,4.77332E-09,4.75853E-09,4.75612E-09,4.77467E-09,4.75804E-09,4.75749E-09,3.33337E-08,3.33398E-08,9.99726E-05,9.99894E-05,591.9538651,9.99612E-05,0.999504855,0.999466542,9.99305E-05,9.98885E-05,765.2466945,0.999688275,80521.37039,37.80209231,4994.289242,9.99787E-05,9.99971E-05,0.000100003,98.00211074,0.000100126,0.000100017,9.99967E-05,1886.969205,0.000100054,9.99861E-05,9.99972E-05,4.41601E-05,8.33326E-08,1.66633E-08,1.11101E-08,1.11115E-08,4.44431E-08,1.6752E-08,3.33312E-08,3.33327E-08
145,6.0011E-08,4.002E-08,7.04038E-09,2.63025E-08,3.33431E-08,3.33385E-08,1.00001E-07,2.00038E-08,4.00035E-08,3.99888E-08,1.00003E-07,3.33278E-08,3.33295E-08,3.3341E-08,1576.977241,6.89257E-09,1.72428E-08,3.44914E-09,6.89874E-09,1.3791E-08,6.89476E-09,3.44917E-09,6.89776E-09,1.72393E-08,1.72431E-08,9.99993E-08,1.00017E-07,2.5007E-08,2.49958E-08,4.99918E-08,3.75191E-08,6.24797E-08,9.99908E-08,9.99954E-08,5.78781E-08,2.10556E-08,2.10636E-08,6.99759E-08,3.00274E-08,1.0006E-07,1.11138E-08,1.11121E-08,2.22146E-08,3.33056E-08,2.22248E-08,6.00106E-08,2.49931E-08,9.9993E-09,4.99248E-09,6.07109E-08,1.06997E-08,1.42837E-08,1.42901E-08,1.50034E-08,1.49993E-08,5.00039E-09,1.50016E-08,4.50128E-08,4.98573E-09,1.43254E-08,1.43476E-08,2.85853E-08,4.27559E-08,2.1422E-08,2.85815E-08,5.00019E-08,4.54884E-08,9.055E-09,9.10392E-09,3.63572E-08,8.74237E-08,1.25435E-08,4.54343E-08,5.45494E-08,9.99975E-08,10.59235471,272.8748911,418.3460386,652.0289514,1.00007E-07,9.99168E-08,1.00035E-07,1.00011E-07,9.99935E-08,9.99663E-08,4.9998E-08,5.00108E-08,1.00009E-07,1.99995E-08,1.00024E-07,143.9994243,3.33369E-08,0.000200135,1.00004E-07,1.00007E-07,1.00002E-07,6.66761E-08,3.334E-08,1023.990213,9.99807E-05,972.0358658,9.98895E-05,1.00003E-07,9.99478E-05,9.99584E-05,9.99086E-05,37.00150411,0.000199903,1.999099252,9.99495E-05,0.000299846,1.00003E-07,0,0,0,0,0,0,0,0,1.00001E-07,3.33347E-08,3.33349E-08,3.33273E-08,1.42787E-08,1.43203E-08,1.42759E-08,1.42687E-08,1.43244E-08,1.42745E-08,1.42728E-08,1.00004E-07,1.00022E-07,3.33285E-08,3.33341E-08,3.3335E-08,968.9531314,9.99844E-05,9.99806E-05,9.99644E-05,9.99224E-05,0.000100062,30244.55217,1084.28655,199493.9628,44143.33698,9.99763E-05,9.99948E-05,0.0001,9.99998E-05,0.000100124,0.000100015,112.9936183,1764.929659,0.000100051,9.99837E-05,9.99949E-05,4.41591E-05,2.50004E-07,4.99912E-08,3.33312E-08,3.33352E-08,1.33333E-07,5.02571E-08,9.99961E-08,1.00001E-07
146,6.00119E-08,4.00206E-08,7.04048E-09,2.63029E-08,3.33436E-08,3.3339E-08,1.00002E-07,2.00041E-08,4.00041E-08,3.99894E-08,1.00005E-07,3.33283E-08,3.333E-08,3.33415E-08,738.000461,6.89267E-09,1.72431E-08,3.44919E-09,6.89885E-09,1.37912E-08,6.89486E-09,3.44922E-09,6.89787E-09,1.72395E-08,1.72434E-08,1.00001E-07,1.00019E-07,2.50074E-08,2.49962E-08,4.99926E-08,3.75197E-08,6.24806E-08,9.99923E-08,9.99969E-08,5.7879E-08,2.10559E-08,2.10639E-08,6.9977E-08,3.00278E-08,1.00062E-07,1.1114E-08,1.11123E-08,2.22149E-08,3.33061E-08,2.22251E-08,6.00115E-08,2.49935E-08,9.99945E-09,4.99255E-09,6.07118E-08,1.06999E-08,1.42839E-08,1.42903E-08,1.50037E-08,1.49995E-08,5.00047E-09,1.50019E-08,4.50135E-08,4.98581E-09,1.43257E-08,1.43478E-08,2.85858E-08,4.27566E-08,2.14223E-08,2.8582E-08,5.00027E-08,4.54891E-08,9.05514E-09,9.10406E-09,3.63577E-08,8.7425E-08,1.25437E-08,4.5435E-08,5.45503E-08,29.99970372,1.05925E-07,495.6790814,1.06723E-07,1343.50761,1.00008E-07,9.99183E-08,1.00036E-07,1.00012E-07,9.9995E-08,9.99678E-08,4.99988E-08,5.00116E-08,1.0001E-07,1.99998E-08,1.00026E-07,0,3.33374E-08,1.46666E-07,1.00005E-07,1.00008E-07,1.00003E-07,6.66771E-08,3.33405E-08,1.50221E-07,2.50047E-08,5.00186E-08,2.49819E-08,1.00005E-07,0,0,0,2.000111417,0,0,0,0,1.00004E-07,1.25019E-08,1.25019E-08,1.25005E-08,1.25014E-08,1.24932E-08,1.24999E-08,1.25035E-08,1.25011E-08,1.00003E-07,3.33352E-08,3.33354E-08,3.33279E-08,1.42789E-08,1.43205E-08,1.42762E-08,1.42689E-08,1.43246E-08,1.42747E-08,1.42731E-08,1.00005E-07,1.00023E-07,3.3329E-08,3.33346E-08,3.33355E-08,2.00029E-08,2.00007E-08,2E-08,1.99967E-08,1.99883E-08,0.000200118,1310.012437,0.000300076,16.00031813,813545.03,8.33149E-09,8.33303E-09,8.33349E-09,8.33345E-09,8.34376E-09,8.33472E-09,8.33299E-09,8.33313E-09,8.33774E-09,8.33211E-09,8.33304E-09,3.67998E-09,2.50008E-07,4.99919E-08,3.33317E-08,3.33357E-08,1.33335E-07,5.02579E-08,7.999808484,1.00002E-07
147,5.00206E-09,3.33577E-09,5.86833E-10,2.19238E-09,2.77923E-09,2.77885E-09,8.33533E-09,1.66736E-09,3.33439E-09,3.33317E-09,8.33552E-09,2.77795E-09,2.7781E-09,2.77905E-09,30.07343811,5.74513E-10,1.43723E-09,2.87494E-10,5.75027E-10,1.14952E-09,5.74695E-10,2.87496E-10,5.74946E-10,1.43694E-09,1.43726E-09,8.33519E-09,8.33667E-09,2.0844E-09,2.08346E-09,4.16694E-09,3.12731E-09,5.20784E-09,8.33448E-09,8.33487E-09,4.82428E-09,1.75504E-09,1.7557E-09,5.83267E-09,2.50286E-09,8.34027E-09,9.26363E-10,9.26224E-10,1.85164E-09,2.7761E-09,1.85249E-09,5.00203E-09,2.08323E-09,8.33466E-10,4.16136E-10,5.0604E-09,8.91848E-10,1.19058E-09,1.19111E-09,1.25057E-09,1.25023E-09,4.16795E-10,1.25042E-09,3.75193E-09,4.15573E-10,1.19406E-09,1.1959E-09,2.38266E-09,3.56381E-09,1.78558E-09,2.38234E-09,4.16778E-09,3.79157E-09,7.54757E-10,7.58834E-10,3.03046E-09,7.28698E-09,1.04553E-09,3.78706E-09,4.54683E-09,411.7479953,1538.051213,8.51865E-09,0.000106743,1.924723298,8.33583E-09,8.32831E-09,8.33816E-09,8.33613E-09,8.3347E-09,8.33244E-09,4.16746E-09,4.16853E-09,8.33598E-09,1.66701E-09,8.33728E-09,5.00123E-09,0.000100054,0.000200089,8.33556E-09,8.33579E-09,8.3354E-09,5.55762E-09,2.77897E-09,0.000100024,6.000550736,65.02100236,9.99179E-05,8.3355E-09,9.99219E-05,9.99325E-05,9.98827E-05,0.999417297,0.000199851,0,9.99236E-05,0.000299768,8.33547E-09,0,0,0,0,0,0,0,0,8.33536E-09,0.000100135,0.000100135,0.000100112,1.19016E-09,1.19363E-09,1.18994E-09,1.18933E-09,1.19397E-09,1.18981E-09,1.18968E-09,8.33555E-09,8.33707E-09,2.77801E-09,2.77848E-09,2.77856E-09,1.66727E-09,1.66709E-09,1.66702E-09,1.66675E-09,1.66605E-09,2.77932E-09,2.77756E-09,2.77833E-09,8.33529E-09,0.000300053,135344.2701,3.000537231,24.00561254,433.0993425,0.000100147,0.000100038,0.000100017,0.000100019,0.000100075,0.000100007,0.000100018,4.41693E-05,2.08385E-08,4.16689E-09,2.77824E-09,2.77857E-09,1.11136E-08,4.18906E-09,8.33492E-09,8.3353E-09
148,5.0009E-09,3.33499E-09,5.86697E-10,2.19187E-09,2.77858E-09,2.7782E-09,8.33339E-09,1.66698E-09,3.33362E-09,3.33239E-09,8.33358E-09,2.77731E-09,2.77745E-09,2.77841E-09,23.0512002,5.74379E-10,1.4369E-09,2.87427E-10,5.74894E-10,1.14925E-09,5.74561E-10,2.8743E-10,5.74812E-10,1.4366E-09,1.43692E-09,8.33325E-09,8.33473E-09,2.08391E-09,2.08298E-09,4.16597E-09,3.12658E-09,5.20663E-09,8.33254E-09,8.33293E-09,4.82316E-09,1.75463E-09,1.75529E-09,5.83131E-09,2.50228E-09,8.33833E-09,9.26148E-10,9.26009E-10,1.85121E-09,2.77546E-09,1.85206E-09,5.00087E-09,2.08275E-09,8.33272E-10,4.16039E-10,5.05923E-09,8.9164E-10,1.1903E-09,1.19084E-09,1.25028E-09,1.24993E-09,4.16698E-10,1.25013E-09,3.75106E-09,4.15476E-10,1.19378E-09,1.19563E-09,2.38211E-09,3.56298E-09,1.78516E-09,2.38179E-09,4.16681E-09,3.79069E-09,7.54581E-10,7.58658E-10,3.02976E-09,7.28528E-09,1.04529E-09,3.78618E-09,4.54577E-09,97.16128541,0.000105902,8.51667E-09,0.000106718,112.5412551,8.33389E-09,8.32638E-09,8.33622E-09,8.33419E-09,8.33277E-09,8.3305E-09,4.16649E-09,4.16756E-09,8.33404E-09,1.66662E-09,8.33534E-09,5.00007E-09,0.000100031,714.0173889,8.33363E-09,8.33385E-09,8.33346E-09,5.55632E-09,2.77833E-09,0.0001,9.99859E-05,68.00050456,9.98947E-05,8.33356E-09,9.98987E-05,9.99093E-05,9.98595E-05,143.8540677,0.000199805,9.990581968,9.99004E-05,0.000299699,8.33354E-09,0,0,0,0,0,0,0,0,8.33342E-09,0.000100111,0.000100112,0.000100089,1.18989E-09,1.19336E-09,1.18966E-09,1.18906E-09,1.19369E-09,1.18954E-09,1.1894E-09,8.33361E-09,8.33514E-09,2.77736E-09,2.77783E-09,2.77791E-09,1.66688E-09,1.6667E-09,1.66663E-09,1.66637E-09,1.66566E-09,2.77868E-09,2.77691E-09,2.77769E-09,8.33335E-09,0.000299984,9.99762E-05,19985.93245,152.0002058,151.999533,0.000100123,0.000100015,9.99942E-05,9.99959E-05,0.000100051,9.99836E-05,9.99948E-05,4.4159E-05,2.08336E-08,4.16592E-09,2.77759E-09,2.77793E-09,1.1111E-08,4.18808E-09,8.33299E-09,8.33336E-09
149,5.00072E-09,3.33487E-09,5.86676E-10,2.19179E-09,2.77848E-09,2.7781E-09,8.33309E-09,1.66692E-09,3.3335E-09,3.33227E-09,8.33329E-09,2.77721E-09,2.77735E-09,2.77831E-09,179.384677,5.74359E-10,1.43685E-09,2.87417E-10,5.74873E-10,1.14921E-09,5.74541E-10,2.87419E-10,5.74792E-10,1.43655E-09,1.43687E-09,8.33296E-09,8.33444E-09,2.08384E-09,2.0829E-09,4.16583E-09,3.12647E-09,5.20644E-09,8.33225E-09,8.33264E-09,4.82299E-09,1.75457E-09,1.75523E-09,5.8311E-09,2.50219E-09,8.33803E-09,9.26115E-10,9.25976E-10,1.85115E-09,2.77536E-09,1.852E-09,5.0007E-09,2.08268E-09,8.33243E-10,4.16024E-10,5.05905E-09,8.91609E-10,1.19026E-09,1.1908E-09,1.25024E-09,1.24989E-09,4.16684E-10,1.25009E-09,3.75093E-09,4.15462E-10,1.19374E-09,1.19558E-09,2.38202E-09,3.56286E-09,1.7851E-09,2.3817E-09,4.16667E-09,3.79056E-09,7.54555E-10,7.58631E-10,3.02965E-09,7.28503E-09,1.04525E-09,3.78605E-09,4.54561E-09,54.08136508,0.000105898,8.51637E-09,0.000106714,164.519442,8.3336E-09,8.32608E-09,8.33593E-09,8.33389E-09,8.33247E-09,8.33021E-09,4.16634E-09,4.16741E-09,8.33375E-09,1.66656E-09,8.33505E-09,4.99989E-09,0.000100027,0.000200036,8.33333E-09,8.33356E-09,8.33317E-09,5.55613E-09,2.77823E-09,9.99968E-05,9.99824E-05,188.9924878,9.98912E-05,8.33327E-09,9.98951E-05,9.99058E-05,9.98559E-05,24.97394942,0.000199798,0.999022986,9.98969E-05,0.000299688,8.33324E-09,0,0,0,0,0,0,0,0,8.33313E-09,0.000100108,0.000100108,0.000100086,1.18985E-09,1.19331E-09,1.18962E-09,1.18901E-09,1.19365E-09,1.1895E-09,1.18936E-09,8.33332E-09,8.33484E-09,2.77727E-09,2.77774E-09,2.77781E-09,1.66682E-09,1.66664E-09,1.66658E-09,1.66631E-09,1.66561E-09,2.77858E-09,2.77682E-09,2.77759E-09,8.33306E-09,0.000299973,9.99727E-05,21.9980496,42450.56128,0,0.00010012,0.000100011,0,9.99924E-05,0.000100048,9.99801E-05,9.99912E-05,4.41575E-05,2.08329E-08,4.16577E-09,2.77749E-09,2.77783E-09,1.11106E-08,4.18794E-09,8.33269E-09,8.33307E-09
150,5.0011E-09,3.33512E-09,5.8672E-10,2.19195E-09,2.77869E-09,2.77831E-09,8.33372E-09,1.66704E-09,3.33375E-09,3.33252E-09,8.33391E-09,2.77742E-09,2.77756E-09,2.77852E-09,37.08315451,5.74402E-10,1.43695E-09,2.87439E-10,5.74916E-10,1.14929E-09,5.74584E-10,2.87441E-10,5.74835E-10,1.43666E-09,1.43698E-09,8.33358E-09,8.33506E-09,2.084E-09,2.08306E-09,4.16614E-09,3.12671E-09,5.20683E-09,8.33287E-09,8.33326E-09,4.82335E-09,1.7547E-09,1.75536E-09,5.83154E-09,2.50237E-09,8.33866E-09,9.26184E-10,9.26045E-10,1.85128E-09,2.77557E-09,1.85213E-09,5.00107E-09,2.08283E-09,8.33305E-10,4.16055E-10,5.05943E-09,8.91675E-10,1.19035E-09,1.19088E-09,1.25033E-09,1.24998E-09,4.16715E-10,1.25018E-09,3.75121E-09,4.15493E-10,1.19383E-09,1.19567E-09,2.3822E-09,3.56312E-09,1.78523E-09,2.38188E-09,4.16698E-09,3.79084E-09,7.54611E-10,7.58688E-10,3.02988E-09,7.28557E-09,1.04533E-09,3.78633E-09,4.54595E-09,0.001101776,0.000105906,8.51701E-09,90.71408349,114.4876493,8.33422E-09,8.32671E-09,8.33655E-09,8.33452E-09,8.33309E-09,8.33083E-09,4.16666E-09,4.16772E-09,8.33437E-09,1.66669E-09,8.33567E-09,5.00027E-09,0.000100035,0.000100044,8.33395E-09,8.33418E-09,8.33379E-09,5.55654E-09,2.77843E-09,0.000100004,9.99899E-05,30.00395244,9.98986E-05,8.33389E-09,9.99026E-05,9.99132E-05,9.98634E-05,0.000299702,0.000199813,0,9.99043E-05,0.000299711,8.33386E-09,0,0,0,0,0,0,0,0,8.33375E-09,0.000100115,0.000100116,0.000100093,1.18993E-09,1.1934E-09,1.18971E-09,1.1891E-09,1.19374E-09,1.18958E-09,1.18945E-09,8.33394E-09,8.33546E-09,2.77747E-09,2.77794E-09,2.77802E-09,1.66694E-09,1.66676E-09,1.6667E-09,1.66643E-09,1.66573E-09,2.77878E-09,2.77702E-09,2.7778E-09,8.33368E-09,0.000299995,0,0,0,24670.89519,0.000100127,0.000100019,9.99982E-05,9.99998E-05,0.000100055,9.99875E-05,9.99987E-05,4.41608E-05,2.08344E-08,4.16608E-09,2.7777E-09,2.77804E-09,1.11115E-08,4.18825E-09,8.33331E-09,8.33369E-09
